WV      	 Sigma   
4555.244	    0.035
4556.062	    0.057
4556.881	    0.078
4557.699	    0.090
4558.518	    0.081
4559.337	    0.088
4560.156	    0.095
4560.976	    0.092
4561.795	    0.080
4562.615	    0.070
4563.435	    0.109
4564.254	    0.109
4565.074	    0.100
4565.895	    0.086
4566.715	    0.077
4567.535	    0.086
4568.356	    0.066
4569.177	    0.084
4569.998	    0.089
4570.819	    0.077
4571.640	    0.061
4572.461	    0.077
4573.283	    0.093
4574.105	    0.109
4574.926	    0.109
4575.748	    0.080
4576.570	    0.048
4577.393	    0.012
4578.215	    0.040
4579.038	    0.074
4579.860	    0.094
4580.683	    0.064
4581.506	    0.102
4582.329	    0.088
4583.153	    0.068
4583.976	    0.051
4584.800	    0.046
4585.623	    0.090
4586.447	    0.077
4587.271	    0.072
4588.095	    0.078
4588.920	    0.091
4589.744	    0.088
4590.569	    0.062
4591.394	    0.068
4592.219	    0.074
4593.044	    0.081
4593.869	    0.092
4594.694	    0.101
4595.520	    0.091
4596.345	    0.071
4597.171	    0.050
4597.997	    0.044
4598.823	    0.057
4599.649	    0.091
4600.476	    0.093
4601.302	    0.079
4602.129	    0.053
4602.956	    0.022
4603.783	    0.057
4604.610	    0.066
4605.437	    0.067
4606.265	    0.066
4607.092	    0.069
4607.920	    0.084
4608.748	    0.097
4609.576	    0.090
4610.404	    0.073
4611.232	    0.057
4612.061	    0.056
4612.890	    0.069
4613.718	    0.046
4614.547	    0.052
4615.376	    0.058
4616.206	    0.059
4617.035	    0.056
4617.864	    0.077
4618.694	    0.074
4619.524	    0.082
4620.354	    0.089
4621.184	    0.090
4622.014	    0.084
4622.845	    0.080
4623.675	    0.081
4624.506	    0.086
4625.337	    0.088
4626.168	    0.085
4626.999	    0.093
4627.830	    0.079
4628.662	    0.066
4629.493	    0.042
4630.325	    0.042
4631.157	    0.027
4631.989	    0.089
4632.821	    0.117
4652.003	    0.125
4652.839	    0.091
4653.675	    0.061
4654.511	    0.059
4655.347	    0.076
4656.184	    0.089
4657.020	    0.076
4657.857	    0.075
4658.694	    0.080
4659.531	    0.078
4660.368	    0.065
4661.205	    0.078
4662.043	    0.093
4662.881	    0.089
4663.718	    0.089
4664.556	    0.092
4665.394	    0.092
4666.232	    0.090
4667.071	    0.083
4667.909	    0.094
4668.748	    0.088
4669.587	    0.074
4670.426	    0.079
4671.265	    0.070
4672.104	    0.083
4672.944	    0.091
4673.783	    0.089
4674.623	    0.088
4675.463	    0.102
4676.303	    0.106
4677.143	    0.080
4677.983	    0.068
4678.824	    0.066
4679.664	    0.072
4680.505	    0.078
4681.346	    0.069
4682.187	    0.067
4683.028	    0.069
4683.870	    0.071
4684.711	    0.066
4685.553	    0.043
4686.395	    0.077
4687.237	    0.038
4688.079	    0.046
4688.921	    0.042
4689.764	    0.034
4690.606	    0.085
4691.449	    0.092
4692.292	    0.086
4693.135	    0.068
4693.978	    0.008
4694.821	    0.039
4695.665	    0.048
4696.508	    0.078
4697.352	    0.055
4698.196	    0.025
4699.040	    0.023
4699.885	    0.056
4700.729	    0.077
4701.574	    0.036
4702.418	    0.064
4703.263	    0.052
4704.108	    0.077
4704.953	    0.074
4705.799	    0.045
4706.644	    0.066
4707.490	    0.060
4708.335	    0.037
4709.181	    0.023
4710.027	    0.038
4710.874	    0.057
4711.720	    0.045
4712.567	    0.025
4713.413	    0.052
4714.260	    0.051
4715.107	    0.059
4715.954	    0.075
4716.802	    0.086
4717.649	    0.060
4718.497	    0.032
4719.344	    0.056
4720.192	    0.067
4721.040	    0.070
4721.888	    0.064
4722.737	    0.037
4723.585	    0.084
4724.434	    0.056
4725.283	    0.040
4726.132	    0.054
4726.981	    0.060
4727.830	    0.034
4728.680	    0.028
4729.529	    0.077
4730.379	    0.083
4731.229	    0.084
4732.079	    0.075
4732.929	    0.043
4733.779	    0.047
4734.630	    0.065
4735.480	    0.067
4736.331	    0.071
4737.182	    0.065
4738.033	    0.061
4738.885	    0.035
4739.736	    0.094
4740.588	    0.032
4741.439	    0.056
4742.291	    0.057
4743.143	    0.053
4743.995	    0.078
4744.848	    0.089
4745.700	    0.060
4746.553	    0.034
4747.406	    0.079
4748.259	    0.096
4749.112	    0.082
4749.965	    0.069
4750.818	    0.048
4751.672	    0.072
4752.526	    0.080
4753.379	    0.073
4754.233	    0.065
4755.088	    0.068
4755.942	    0.067
4756.796	    0.030
4757.651	    0.035
4758.506	    0.054
4759.361	    0.071
4760.216	    0.057
4761.071	    0.044
4761.926	    0.048
4762.782	    0.048
4763.638	    0.046
4764.494	    0.043
4765.350	    0.043
4766.206	    0.052
4767.062	    0.074
4767.919	    0.077
4768.775	    0.051
4769.632	    0.072
4770.489	    0.088
4771.346	    0.083
4772.203	    0.050
4773.061	    0.035
4773.918	    0.057
4774.776	    0.039
4775.634	    0.081
4776.492	    0.083
4777.350	    0.070
4778.208	    0.078
4779.067	    0.076
4779.925	    0.066
4780.784	    0.095
4781.643	    0.084
4782.502	    0.045
4783.361	    0.023
4784.221	    0.054
4785.080	    0.041
4785.940	    0.046
4786.800	    0.061
4787.660	    0.080
4788.520	    0.086
4789.381	    0.082
4790.241	    0.090
4791.102	    0.095
4791.962	    0.080
4792.823	    0.084
4793.684	    0.085
4794.546	    0.082
4795.407	    0.072
4796.269	    0.014
4797.130	    0.082
4797.992	    0.059
4798.854	    0.066
4799.717	    0.079
4800.579	    0.086
4801.441	    0.083
4802.304	    0.052
4803.167	    0.051
4804.030	    0.057
4804.893	    0.076
4805.756	    0.077
4806.620	    0.087
4807.483	    0.102
4808.347	    0.046
4809.211	    0.098
4810.075	    0.018
4810.939	    0.031
4811.803	    0.061
4812.668	    0.075
4813.533	    0.076
4814.397	    0.039
4815.262	    0.034
4816.128	    0.022
4816.993	    0.032
4817.858	    0.049
4818.724	    0.073
4819.590	    0.060
4820.456	    0.068
4821.322	    0.093
4822.188	    0.085
4823.054	    0.053
4823.921	    0.036
4824.787	    0.020
4825.654	    0.051
4826.521	    0.044
4827.388	    0.065
4828.256	    0.056
4829.123	    0.073
4829.991	    0.088
4830.859	    0.092
4831.727	    0.087
4832.595	    0.084
4833.463	    0.060
4834.331	    0.060
4835.200	    0.057
4836.069	    0.053
4836.937	    0.061
4837.806	    0.071
4838.676	    0.072
4839.545	    0.075
4840.415	    0.061
4841.284	    0.052
4842.154	    0.054
4843.024	    0.040
4843.894	    0.044
4844.764	    0.075
4845.635	    0.077
4846.505	    0.088
4847.376	    0.077
4848.247	    0.072
4849.118	    0.073
4849.989	    0.073
4850.861	    0.067
4851.732	    0.061
4852.604	    0.059
4853.476	    0.054
4854.348	    0.059
4855.220	    0.058
4856.092	    0.072
4856.965	    0.088
4857.837	    0.091
4858.710	    0.072
4859.583	    0.069
4860.456	    0.056
4861.329	    0.038
4862.203	    0.071
4863.076	    0.078
4863.950	    0.060
4864.824	    0.081
4865.698	    0.096
4866.572	    0.082
4867.447	    0.035
4868.321	    0.046
4869.196	    0.040
4870.071	    0.063
4870.946	    0.054
4871.821	    0.084
4872.696	    0.016
4873.571	    0.096
4874.447	    0.094
4875.323	    0.065
4876.199	    0.058
4877.075	    0.085
4877.951	    0.096
4878.827	    0.028
4879.704	    0.037
4880.581	    0.057
4881.458	    0.084
4896.388	    0.093
4897.268	    0.053
4898.148	    0.058
4899.028	    0.084
4899.908	    0.089
4900.789	    0.076
4901.669	    0.089
4902.550	    0.096
4903.431	    0.092
4904.312	    0.083
4905.193	    0.078
4906.074	    0.086
4906.955	    0.076
4907.837	    0.051
4908.719	    0.023
4909.601	    0.053
4910.483	    0.133
4911.365	    0.228
4912.247	    0.306
4913.130	    0.340
4914.013	    0.336
4914.896	    0.280
4915.779	    0.187
4916.662	    0.083
4917.545	    0.067
4918.429	    0.076
4919.312	    0.071
4920.196	    0.084
4921.080	    0.084
4921.964	    0.099
4922.849	    0.095
4923.733	    0.077
4924.618	    0.084
4925.502	    0.093
4926.387	    0.083
4927.273	    0.089
4928.158	    0.094
4929.043	    0.075
4929.929	    0.090
4930.815	    0.084
4931.700	    0.089
4932.586	    0.092
4933.473	    0.088
4934.359	    0.086
4935.246	    0.071
4936.132	    0.080
4937.019	    0.064
4937.906	    0.070
4938.793	    0.079
4939.681	    0.088
4940.568	    0.087
4941.456	    0.077
4942.344	    0.089
4943.232	    0.072
4944.120	    0.090
4945.008	    0.080
4945.896	    0.092
4946.785	    0.101
4947.674	    0.093
4948.563	    0.085
4949.452	    0.104
4950.341	    0.092
4951.230	    0.093
4952.120	    0.102
4953.010	    0.062
4953.900	    0.084
4954.790	    0.088
4955.680	    0.072
4956.570	    0.089
4957.461	    0.095
4958.351	    0.084
4959.242	    0.101
4960.133	    0.097
4961.024	    0.097
4961.916	    0.081
4962.807	    0.073
4963.699	    0.075
4964.591	    0.050
4965.483	    0.071
4966.375	    0.070
4967.267	    0.069
4968.159	    0.080
4969.052	    0.102
4969.945	    0.098
4970.838	    0.065
4971.731	    0.025
4972.624	    0.059
4973.518	    0.086
4974.411	    0.068
4975.305	    0.074
4976.199	    0.066
4977.093	    0.079
4977.987	    0.085
4978.881	    0.084
4979.776	    0.082
4980.671	    0.072
4981.565	    0.066
4982.460	    0.084
4983.356	    0.097
4984.251	    0.092
4985.146	    0.081
4986.042	    0.071
4986.938	    0.074
4987.834	    0.083
4988.730	    0.078
4989.626	    0.081
4990.523	    0.086
4991.419	    0.073
4992.316	    0.065
4993.213	    0.062
4994.110	    0.064
4995.007	    0.072
4995.905	    0.078
4996.802	    0.061
4997.700	    0.065
4998.598	    0.069
4999.496	    0.060
5000.394	    0.059
5001.293	    0.069
5002.191	    0.082
5003.090	    0.075
5003.989	    0.057
5004.888	    0.079
5005.787	    0.101
5006.687	    0.095
5007.586	    0.084
5008.486	    0.071
5009.386	    0.026
5010.286	    0.054
5011.186	    0.074
5012.086	    0.075
5012.987	    0.049
5013.887	    0.022
5014.788	    0.072
5015.689	    0.080
5016.590	    0.080
5017.492	    0.053
5018.393	    0.059
5019.295	    0.086
5020.197	    0.097
5021.098	    0.083
5022.001	    0.062
5022.903	    0.060
5023.805	    0.083
5024.708	    0.080
5025.611	    0.065
5026.514	    0.079
5027.417	    0.080
5028.320	    0.065
5029.223	    0.053
5030.127	    0.066
5031.031	    0.091
5031.935	    0.117
5032.839	    0.085
5033.743	    0.093
5034.647	    0.124
5035.552	    0.092
5036.456	    0.088
5037.361	    0.090
5038.266	    0.077
5039.172	    0.082
5040.077	    0.061
5040.982	    0.041
5041.888	    0.084
5042.794	    0.103
5043.700	    0.056
5044.606	    0.057
5045.513	    0.070
5046.419	    0.056
5047.326	    0.046
5048.233	    0.072
5049.140	    0.072
5050.047	    0.090
5050.954	    0.059
5051.861	    0.025
5052.769	    0.072
5053.677	    0.067
5054.585	    0.018
5055.493	    0.049
5056.401	    0.075
5057.310	    0.054
5058.218	    0.096
5059.127	    0.127
5060.036	    0.144
5060.945	    0.130
5061.855	    0.123
5062.764	    0.092
5063.674	    0.032
5064.583	    0.061
5065.493	    0.053
5066.403	    0.075
5067.314	    0.089
5068.224	    0.085
5069.135	    0.053
5070.045	    0.032
5070.956	    0.050
5071.867	    0.065
5072.779	    0.036
5073.690	    0.023
5074.602	    0.049
5075.513	    0.051
5076.425	    0.049
5077.337	    0.082
5078.249	    0.071
5079.162	    0.060
5080.074	    0.037
5080.987	    0.059
5081.900	    0.062
5082.813	    0.075
5083.726	    0.080
5084.640	    0.066
5085.553	    0.035
5086.467	    0.023
5087.381	    0.045
5088.295	    0.064
5089.209	    0.077
5090.123	    0.027
5091.038	    0.032
5091.952	    0.038
5092.867	    0.008
5093.782	    0.026
5094.697	    0.008
5095.613	    0.025
5096.528	    0.049
5097.444	    0.016
5098.360	    0.056
5099.276	    0.030
5100.192	    0.026
5101.108	    0.054
5102.025	    0.053
5102.941	    0.038
5103.858	    0.038
5104.775	    0.054
5105.692	    0.057
5106.610	    0.046
5107.527	    0.050
5108.445	    0.077
5109.363	    0.081
5110.281	    0.063
5111.199	    0.040
5112.117	    0.056
5113.036	    0.046
5113.954	    0.035
5114.873	    0.038
5115.792	    0.046
5116.711	    0.068
5117.630	    0.084
5118.550	    0.090
5119.469	    0.069
5120.389	    0.028
5121.309	    0.035
5122.229	    0.037
5123.150	    0.018
5124.070	    0.036
5124.991	    0.043
5125.911	    0.016
5126.832	    0.031
5127.753	    0.038
5128.675	    0.062
5129.596	    0.075
5130.518	    0.022
5131.440	    0.012
5132.362	    0.020
5133.284	    0.032
5134.206	    0.038
5135.128	    0.039
5136.051	    0.033
5136.974	    0.053
5137.897	    0.028
5138.820	    0.031
5139.743	    0.047
5140.666	    0.066
5141.590	    0.027
5142.514	    0.050
5143.438	    0.055
5144.362	    0.054
5145.286	    0.033
5146.211	    0.053
5147.135	    0.079
5148.060	    0.080
5148.985	    0.055
5149.910	    0.032
5150.835	    0.056
5151.761	    0.072
5152.686	    0.053
5153.612	    0.071
5154.538	    0.037
5155.464	    0.057
5156.390	    0.058
5157.317	    0.075
5158.243	    0.082
5159.170	    0.052
5160.097	    0.042
5161.024	    0.094
5161.951	    0.023
5162.879	    0.072
5163.806	    0.073
5164.734	    0.089
5165.662	    0.086
5166.590	    0.068
5167.518	    0.008
5168.447	    0.028
5169.375	    0.068
5170.304	    0.059
5171.233	    0.020
5172.162	    0.030
5173.091	    0.052
5174.021	    0.040
5174.950	    0.061
5175.880	    0.072
5176.810	    0.037
5177.740	    0.046
5178.670	    0.046
5179.601	    0.035
5180.531	    0.062
5181.462	    0.059
5182.393	    0.054
5183.324	    0.057
5184.255	    0.036
5185.187	    0.008
5186.118	    0.061
5187.050	    0.046
5187.982	    0.034
5188.914	    0.038
5189.846	    0.035
5190.779	    0.038
5191.712	    0.048
5192.644	    0.057
5193.577	    0.062
5194.510	    0.062
5195.444	    0.061
5196.377	    0.061
5197.311	    0.062
5198.244	    0.062
5199.178	    0.061
5200.112	    0.060
5201.047	    0.061
5201.981	    0.062
5202.916	    0.061
5203.851	    0.060
5204.786	    0.059
5205.721	    0.060
5206.656	    0.062
5207.591	    0.064
5208.527	    0.062
5209.463	    0.058
5210.399	    0.050
5211.335	    0.038
5212.271	    0.026
5213.208	    0.012
5214.144	    0.008
5215.081	    0.008
5216.018	    0.020
5216.955	    0.032
5217.892	    0.043
5218.830	    0.055
5219.768	    0.070
5220.705	    0.087
5221.643	    0.102
5222.582	    0.111
5223.520	    0.111
5224.458	    0.105
5225.397	    0.101
5226.336	    0.103
5227.275	    0.107
5228.214	    0.106
5229.153	    0.096
5230.093	    0.079
5231.032	    0.061
5231.972	    0.048
5232.912	    0.041
5233.852	    0.040
5234.793	    0.047
5235.733	    0.049
5236.674	    0.039
5237.615	    0.043
5238.556	    0.067
5239.497	    0.073
5240.438	    0.053
5241.380	    0.045
5242.322	    0.057
5243.263	    0.022
5244.205	    0.050
5245.148	    0.014
5246.090	    0.042
5247.033	    0.044
5247.975	    0.058
5248.918	    0.079
5249.861	    0.087
5250.804	    0.090
5251.748	    0.097
5252.691	    0.090
5253.635	    0.094
5254.579	    0.098
5255.523	    0.065
5256.467	    0.060
5257.412	    0.068
5258.356	    0.033
5259.301	    0.008
5260.246	    0.037
5261.191	    0.049
5262.136	    0.066
5263.082	    0.081
5264.027	    0.072
5264.973	    0.050
5265.919	    0.046
5266.865	    0.044
5267.811	    0.043
5268.758	    0.051
5269.704	    0.052
5270.651	    0.060
5271.598	    0.039
5272.545	    0.031
5273.493	    0.064
5274.440	    0.023
5275.388	    0.053
5276.335	    0.039
5277.283	    0.034
5278.232	    0.043
5279.180	    0.060
5280.128	    0.058
5281.077	    0.034
5282.026	    0.074
5282.975	    0.089
5283.924	    0.084
5284.873	    0.069
5285.823	    0.058
5286.773	    0.031
5287.722	    0.070
5288.672	    0.018
5289.623	    0.046
5290.573	    0.033
5291.523	    0.041
5292.474	    0.012
5293.425	    0.056
5294.376	    0.045
5295.327	    0.040
5296.279	    0.038
5297.230	    0.046
5298.182	    0.036
5299.134	    0.048
5300.086	    0.046
5301.038	    0.066
5301.991	    0.026
5302.943	    0.022
5303.896	    0.008
5304.849	    0.087
5305.802	    0.022
5306.755	    0.038
5307.709	    0.046
5308.662	    0.014
5309.616	    0.057
5310.570	    0.056
5311.524	    0.026
5312.478	    0.057
5313.433	    0.041
5314.388	    0.047
5315.342	    0.067
5316.297	    0.064
5317.252	    0.057
5318.208	    0.050
5319.163	    0.043
5320.119	    0.023
5321.075	    0.044
5322.031	    0.053
5322.987	    0.018
5323.943	    0.035
5324.900	    0.046
5325.857	    0.075
5326.813	    0.057
5327.770	    0.065
5328.728	    0.042
5329.685	    0.025
5330.643	    0.046
5331.600	    0.044
5332.558	    0.035
5333.516	    0.057
5334.475	    0.066
5335.433	    0.051
5336.392	    0.012
5337.350	    0.033
5338.309	    0.068
5339.268	    0.051
5340.228	    0.027
5341.187	    0.083
5342.147	    0.035
5343.107	    0.036
5344.067	    0.018
5345.027	    0.026
5345.987	    0.020
5346.947	    0.041
5347.908	    0.018
5348.869	    0.057
5349.830	    0.022
5350.791	    0.025
5351.752	    0.038
5352.714	    0.057
5353.676	    0.030
5354.638	    0.050
5355.600	    0.053
5356.562	    0.053
5357.524	    0.016
5358.487	    0.034
5359.449	    0.038
5360.412	    0.061
5361.375	    0.039
5362.339	    0.054
5363.302	    0.008
5364.266	    0.060
5365.230	    0.037
5366.193	    0.032
5367.158	    0.045
5368.122	    0.037
5369.086	    0.064
5370.051	    0.022
5371.016	    0.038
5371.981	    0.026
5372.946	    0.045
5373.911	    0.022
5374.877	    0.033
5375.842	    0.037
5376.808	    0.023
5377.774	    0.016
5378.741	    0.064
5398.101	    0.059
5399.071	    0.045
5400.041	    0.032
5401.011	    0.051
5401.981	    0.037
5402.952	    0.039
5403.923	    0.065
5404.894	    0.066
5405.865	    0.028
5406.836	    0.053
5407.807	    0.059
5408.779	    0.057
5409.751	    0.038
5410.723	    0.022
5411.695	    0.052
5412.667	    0.034
5413.639	    0.031
5414.612	    0.042
5415.585	    0.051
5416.558	    0.071
5417.531	    0.012
5418.504	    0.056
5419.478	    0.068
5420.452	    0.055
5421.426	    0.066
5422.400	    0.062
5423.374	    0.045
5424.348	    0.055
5425.323	    0.046
5426.297	    0.014
5427.272	    0.018
5428.247	    0.034
5429.223	    0.026
5430.198	    0.049
5431.174	    0.056
5432.150	    0.065
5433.126	    0.072
5434.102	    0.057
5435.078	    0.043
5436.055	    0.043
5437.031	    0.056
5438.008	    0.047
5438.985	    0.027
5439.962	    0.008
5440.940	    0.014
5441.917	    0.051
5442.895	    0.012
5443.873	    0.034
5444.851	    0.033
5445.829	    0.053
5446.808	    0.016
5447.786	    0.031
5448.765	    0.039
5449.744	    0.044
5450.723	    0.012
5451.702	    0.032
5452.682	    0.055
5453.661	    0.025
5454.641	    0.031
5455.621	    0.048
5456.601	    0.049
5457.582	    0.058
5458.562	    0.064
5459.543	    0.038
5460.524	    0.034
5461.505	    0.061
5462.486	    0.060
5463.468	    0.023
5464.449	    0.023
5465.431	    0.046
5466.413	    0.020
5467.395	    0.061
5468.377	    0.067
5469.360	    0.054
5470.343	    0.038
5471.325	    0.025
5472.308	    0.027
5473.292	    0.020
5474.275	    0.008
5475.258	    0.039
5476.242	    0.020
5477.226	    0.039
5478.210	    0.047
